111, 58, 48, 48, 52,
115, 59, 84, 84, 96,
113, 60, 84, 92, 104,
110, 61, 76, 92, 100,
107, 62, 20, 20, 24,
114, 62, 84, 92, 104,
111, 63, 172, 184, 180,
108, 64, 116, 128, 140,
115, 64, 76, 76, 84,
112, 65, 104, 120, 132,
108, 66, 104, 108, 128,
115, 66, 68, 76, 80,
106, 67, 68, 76, 80,
113, 67, 100, 108, 120,
72, 68, 92, 96, 112,
110, 68, 108, 116, 132,
69, 69, 96, 104, 116,
106, 69, 68, 76, 80,
113, 69, 96, 112, 116,
70, 70, 80, 84, 96,
105, 70, 24, 28, 32,
112, 70, 84, 100, 116,
119, 70, 180, 252, 252,
73, 71, 60, 64, 68,
106, 71, 84, 92, 112,
113, 71, 88, 96, 104,
120, 71, 188, 196, 200,
75, 72, 60, 64, 60,
96, 72, 32, 32, 32,
105, 72, 84, 92, 112,
112, 72, 88, 96, 104,
119, 72, 76, 84, 100,
126, 72, 40, 36, 40,
92, 73, 32, 32, 32,
99, 73, 32, 32, 32,
106, 73, 108, 120, 136,
113, 73, 84, 92, 108,
120, 73, 96, 104, 108,
127, 73, 28, 28, 28,
90, 74, 32, 28, 28,
97, 74, 32, 32, 32,
104, 74, 96, 104, 120,
111, 74, 84, 92, 104,
118, 74, 108, 108, 128,
125, 74, 104, 108, 128,
79, 75, 44, 44, 44,
91, 75, 32, 32, 32,
98, 75, 32, 32, 32,
105, 75, 108, 116, 132,
112, 75, 84, 92, 108,
119, 75, 124, 144, 156,
126, 75, 56, 56, 60,
81, 76, 48, 44, 48,
91, 76, 32, 32, 36,
98, 76, 32, 32, 32,
106, 76, 104, 108, 128,
113, 76, 84, 92, 108,
120, 76, 64, 68, 84,
127, 76, 60, 64, 72,
82, 77, 40, 40, 40,
90, 77, 44, 44, 44,
97, 77, 32, 32, 32,
104, 77, 116, 128, 140,
111, 77, 92, 104, 116,
118, 77, 116, 128, 140,
125, 77, 52, 52, 60,
80, 78, 36, 32, 36,
87, 78, 136, 144, 140,
94, 78, 36, 32, 36,
101, 78, 32, 32, 32,
108, 78, 116, 128, 140,
116, 78, 108, 116, 132,
123, 78, 56, 56, 60,
130, 78, 76, 80, 88,
84, 79, 48, 44, 48,
91, 79, 68, 64, 68,
98, 79, 32, 32, 32,
105, 79, 140, 152, 156,
112, 79, 108, 116, 132,
119, 79, 88, 88, 104,
126, 79, 52, 52, 60,
133, 79, 84, 100, 116,
85, 80, 40, 40, 40,
92, 80, 60, 64, 60,
99, 80, 32, 32, 32,
106, 80, 60, 64, 68,
113, 80, 40, 40, 44,
120, 80, 64, 68, 84,
127, 80, 52, 56, 68,
134, 80, 92, 104, 116,
84, 81, 52, 52, 52,
91, 81, 124, 128, 120,
98, 81, 32, 32, 32,
105, 81, 32, 32, 32,
112, 81, 64, 76, 84,
119, 81, 60, 64, 68,
126, 81, 64, 68, 84,
133, 81, 92, 96, 116,
82, 82, 32, 32, 32,
90, 82, 168, 172, 176,
97, 82, 32, 32, 36,
104, 82, 32, 32, 32,
112, 82, 52, 52, 60,
120, 82, 52, 52, 60,
127, 82, 124, 144, 156,
134, 82, 96, 108, 120,
141, 82, 20, 28, 24,
85, 83, 28, 28, 28,
92, 83, 216, 216, 212,
99, 83, 36, 36, 36,
106, 83, 32, 32, 32,
113, 83, 28, 28, 28,
121, 83, 72, 72, 76,
128, 83, 64, 68, 84,
135, 83, 92, 104, 116,
142, 83, 24, 40, 40,
46, 84, 24, 24, 24,
84, 84, 60, 68, 64,
91, 84, 184, 184, 188,
98, 84, 52, 48, 52,
105, 84, 32, 32, 32,
112, 84, 164, 160, 160,
120, 84, 64, 64, 60,
127, 84, 48, 48, 52,
134, 84, 92, 96, 112,
141, 84, 96, 112, 124,
43, 85, 76, 92, 100,
75, 85, 28, 28, 28,
82, 85, 68, 64, 68,
90, 85, 48, 48, 52,
97, 85, 104, 112, 108,
104, 85, 32, 32, 32,
111, 85, 44, 44, 44,
119, 85, 36, 36, 36,
126, 85, 96, 96, 116,
133, 85, 164, 244, 244,
140, 85, 80, 88, 96,
40, 86, 92, 104, 116,
47, 86, 140, 152, 156,
74, 86, 32, 32, 32,
81, 86, 56, 56, 56,
88, 86, 20, 20, 24,
95, 86, 168, 164, 176,
102, 86, 36, 36, 36,
109, 86, 32, 32, 32,
116, 86, 24, 24, 24,
123, 86, 84, 92, 92,
130, 86, 96, 108, 124,
137, 86, 80, 88, 96,
144, 86, 236, 248, 248,
42, 87, 108, 128, 140,
